番号,品番,品名,希望小売価格,税込,品番,分解図,備考,削除
11,ZK66A,吐水口先端部一式,1070,1130,KM89,KM89_B.png,,
12,Z487,吐水口カバーフランジセット,2950,3100,KM89,KM89_B.png,,
13,Z44341,丸皿小ねじ,70,80,KM89,KM89_B.png,,
14,Z487PK,パッキンセット,180,200,KM89,KM89_B.png,,
15,ZKM112FS,締付フランジセット,1440,1520,KM89,KM89_B.png,,
16,ZKM111UN,ユニオンニップルナット,1850,2040,KM89,KM89_B.png,,
※,ユニオン仕様と銅管仕様では本体が異なります。,,,,KM89,KM89_B.png,,
,ZKM111UN(ユニオンニップルナット）は、銅管仕様の本体には接続できません。,,,,KM89,KM89_B.png,,
1,PZK1GEB-2,GEハンドルセット(大),廃番,1610,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
2,ZK3GEB,青キャップ,廃番,180,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
3,ZK3GEBR,赤キャップ,廃番,180,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
4,ZKM112B,ハンドル部カバーフランジセット,廃番,2390,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
5,ZK160K,スピンドルこまセット,5310,5580,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
6,ZKM112FS,締付フランジセット,1440,1520,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
7,ZKM111,吐水口,17400,生産中止,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
8,ZK66A2,吐水口先端部一式,1070,1180,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
9,ZKM111FS,吐水口部フランジセット,1000,1100,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
10,ZKM111UN,ユニオンニップルナット,1850,2040,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
,KM90N仕様,,,,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
11,PZK1GE-2,GEハンドルセット,1100,1160,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
12,PZK3GE-2,キャップセット(湯・水）,500,530,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
13,Z42198,丸小ねじ,80,90,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
14,ZKM112N,ハンドル部カバーフランジセット,2950,3250,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
15,ZKM112,吐水口,17400,17400,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
,KM90N2仕様,,,,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
16,PZK1GEL-2,GELハンドルセット,1400,1470,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
17,ZK209N,吐水口,14600,14600,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
18,ZKM111CU,銅管用ナットセット,1210,1340,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
,KM90NEX仕様,,,,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
19,PZK1EX-2,ハンドルセット,1400,1540,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
20,ZK3EX,キャップ,290,320,KM90(N)(Z)・KM90N2(Z)・KM90N(Z)EX,KM90(N)(Z)_B.png,,
1,ZK1W91,止水ハンドルセット(水側),廃番,21700,KM91,KM91_B.png,,
2,ZK1W91R,止水ハンドルセット(湯側),廃番,21700,KM91,KM91_B.png,,
3,ZK3W91,青キャップ,廃番,4210,KM91,KM91_B.png,,
4,ZK3W91R,赤キャップ,廃番,4210,KM91,KM91_B.png,,
5,Z42198,丸小ねじ,80,90,KM91,KM91_B.png,,
6,ZKM112G,カバーフランジセット,廃番,2980,KM91,KM91_B.png,,
7,ZK160KG,スピンドルこまセット,6010,6620,KM91,KM91_B.png,,
8,ZKM112FS,締付フランジセット,1440,1520,KM91,KM91_B.png,,
9,Z212,吐水口,廃番,,KM91,KM91_B.png,,
10,Z212FL,吐水口部カバーフランジセット,廃番,3780,KM91,KM91_B.png,,
11,ZKM111FS,吐水口部フランジセット,1000,1100,KM91,KM91_B.png,,
1,ZK1W91,止水ハンドルセット(水側),廃番,21700,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
2,ZK1W91R,止水ハンドルセット(湯側),廃番,21700,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
3,ZK3W91,青キャップ,廃番,4210,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
4,ZK3W91R,赤キャップ,廃番,4210,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
5,Z42198,丸小ねじ,80,90,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
6,ZKM112G,カバーフランジセット,廃番,2980,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
7,ZK160KG-15,スピンドルこまセット,5940,廃番,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
8,ZKM112FS,締付フランジセット,1440,1520,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
9,PZK126,アングル接続パッキン,250,270,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
10,Z322,吐水口,80600,生産中止,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
11,Z41715,シートパッキン,100,生産中止,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
12,ZKM23FS,吐水口部締付フランジセット,940,1040,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
13,Z322PK,三角パッキンセット,130,150,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
14,ZK126A,アングル接続パッキン,310,350,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
15,ZVR10,ゴム栓,900,1040,KM92(HP)(Z),KM92(HP)(Z)_B.png,,
1,ZK1N,ハンドルセット(水側）,1680,1770,KM95(Z)・KM95C5,KM95(Z)_B.png,,
2,ZK1NR,ハンドルセット(湯側）,1680,1850,KM95(Z)・KM95C5,KM95(Z)_B.png,,
3,ZK3N,青キャップ,590,620,KM95(Z)・KM95C5,KM95(Z)_B.png,,
4,ZK3NR,赤キャップ,590,620,KM95(Z)・KM95C5,KM95(Z)_B.png,,
5,Z42198,丸小ねじ,80,90,KM95(Z)・KM95C5,KM95(Z)_B.png,,
6,ZKM112A,ハンドル部カバーフランジセット,2730,2870,KM95(Z)・KM95C5,KM95(Z)_B.png,,
7,ZK160KA,スピンドルこまセット,5460,5740,KM95(Z)・KM95C5,KM95(Z)_B.png,,
8,ZKM112FS,締付フランジセット,1440,1520,KM95(Z)・KM95C5,KM95(Z)_B.png,,
9,ZKM111UN,ユニオンニップルナット,1850,2040,KM95(Z)・KM95C5,KM95(Z)_B.png,,
10,Z365,吐水口,廃番,45200,KM95(Z)・KM95C5,KM95(Z)_B.png,,
11,ZK66G2,吐水口先端部一式,750,830,KM95(Z)・KM95C5,KM95(Z)_B.png,,
12,Z44341,丸皿小ねじ,70,80,KM95(Z)・KM95C5,KM95(Z)_B.png,,
13,Z365FL,吐水口部カバーフランジセット,9300,10300,KM95(Z)・KM95C5,KM95(Z)_B.png,,
14,ZKM111FS,吐水口部フランジセット,1000,1100,KM95(Z)・KM95C5,KM95(Z)_B.png,,
15,ZKM111CU,銅管用ナットセット,1210,1340,KM95(Z)・KM95C5,KM95(Z)_B.png,,
※,ユニオン仕様と銅管仕様では本体が異なります。,,,,KM95(Z)・KM95C5,KM95(Z)_B.png,,
,ZKM111UN(ユニオンニップルナット)は、銅管仕様の本体には接続できません。,,,,KM95(Z)・KM95C5,KM95(Z)_B.png,,
1,ZK1W96G,ハンドルセット(水側),25500,28100,KM96G,KM96G_B.png,,
2,ZK1W96GR,ハンドルセット(湯側),25500,28100,KM96G,KM96G_B.png,,
3,ZK3W96,青キャップ,1400,1540,KM96G,KM96G_B.png,,
4,ZK3W96R,赤キャップ,1400,1540,KM96G,KM96G_B.png,,
5,Z42198,丸小ねじ,80,90,KM96G,KM96G_B.png,,
6,ZKM112C,カバーフランジセット,6060,6670,KM96G,KM96G_B.png,,
7,ZK160KB,スピンドルこまセット,6330,6330,KM96G,KM96G_B.png,,
8,ZKM112FS,締付フランジセット,1440,1520,KM96G,KM96G_B.png,,
9,Z360P,吐水口,37300,41100,KM96G,KM96G_B.png,,
10,ZK66H,吐水口先端部一式,620,690,KM96G,KM96G_B.png,,
11,Z46076,丸皿小ねじ,,,KM96G,KM96G_B.png,,
12,Z360FL,吐水口部カバーフランジセット,9860,10900,KM96G,KM96G_B.png,,
13,ZKM111FS,吐水口部フランジセット,1000,1100,KM96G,KM96G_B.png,,
14,ZKM111UN,ユニオンニップルナット,1850,2040,KM96G,KM96G_B.png,,
※,ユニオン仕様と銅管仕様では本体が異なります。,,,,KM96G,KM96G_B.png,,
,ZKM111UN(ユニオンニップルナット)は、銅管仕様の本体には接続できません。,,,,KM96G,KM96G_B.png,,
1,ZKF112MIX,ミキシングカートリッジ,7320,8060,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
2,ZK1A155G(代),目盛設定ハンドルセット,2200,2200,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
3,ZK3A155G,キャップ,440,490,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
4,Z43300,固定ナット,3530,3890,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
5,PZ359,計量カートリッジ,8400,10400,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
6,ZK118A292,パッキン,140,300,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
7,PZ42-20,パッキンセット,260,290,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
8,ZK121-20,Xパッキン,150,160,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
9,PZ525-15(代),吐水口,4500,4730,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
10,Z512CP,吐水口先端部一式,2300,2420,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
11,PZ511CP3,整流器キャップセット,900,950,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
12,Z43901,止水弁ユニット,6690,7360,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
13,ZKM66,ソケットセット,10800,11900,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
14,PZKF79-15,ソケット部接続パッキン(2ヶ入),170,180,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
15,PZ573,逆止弁,740,820,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
16,PZKF59N,ソケット部ストレーナ,1100,1210,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
17,ZKF60N,流量調節止水弁,850,940,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
18,ZKF1,送り座,510,540,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
,KM155G仕様,,,,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
19,ZK1MX155G,ミキシングハンドルセット,1570,1730,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
20,ZK3T112G,温調キャップ,320,360,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
21,ZK3A-16,丸小ねじ,100,110,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
,寒冷地用(KM155W・KM155WG),,,,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
22,ZKM66W,ソケットセット,12600,13900,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
23,PZKF191,水抜きスピンドル,440,470,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
,寒冷地用(KM155W3Z),,,,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
24,ZKM115,ソケットセット,15800,17400,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
25,Z94,ソケット部接続パッキン,110,160,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
26,Z428,逆止弁,790,870,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
27,Z89,流量調節止水弁,890,980,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
28,Z91,逆止解除ボタンセット,650,720,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
※8,KM155用吐水口Z347-15は廃番となります。代替品をご紹介しております。,,,,KM155(W)・KM155(W)G・KM155W3Z,KM155(W)_B.png,,
1,ZK1T210,温調ハンドルセット,24800,廃番,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
2,ZK3T220,キャップ,4510,生産中止,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
3,Z43930,丸小ねじ,100,110,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
4,Z43659,温調カラー,3270,3600,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
5,Z387,締付フランジセット,廃番,2470,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
6,Z474,スペーサー,4270,廃番,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
7,Z43655,温調ボンネットユニット,廃番,5880,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
8,ZKF112B,サーモスタットカートリッジ,9650,10700,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
9,ZK1M210,吐止水ハンドルセット,24200,廃番,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
10,Z376CF,カバーフランジセット,3010,廃番,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
11,ZK160G,スピンドルこまセット,廃番,5310,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
12,ZK4E-19,こま,310,330,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
13,Z375FS,締付ナットセット,790,廃番,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
14,Z212,吐水口,廃番,,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
15,Z212FL,吐水口部カバーフランジセット,廃番,3780,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
16,Z346FL,吐水口部固定フランジセット,3450,生産中止,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
17,Z272,エルボ,2410,2540,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
18,Z225,フレキシブルホース,1380,1520,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
19,K30YAKNP4,ストレート形止水栓,5350,5890,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
,寒冷地用(KM210Z・KM210ZR),,,,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
20,ZK160KG,スピンドルこまセット,6010,6620,KM210(Z)・KM210(Z)R,KM210(Z)_B.png,,
1,ZK1T230G,温調ハンドルセット,12400,13700,KM231G・KM231W3ZG,KM231G_B.png,,
2,ZK3T231,キャップ,920,1020,KM231G・KM231W3ZG,KM231G_B.png,,
3,Z43930,丸小ねじ,100,110,KM231G・KM231W3ZG,KM231G_B.png,,
4,ZK173D,温調カラー,1800,1980,KM231G・KM231W3ZG,KM231G_B.png,,
5,ZKF111B,温調ボンネットユニット,4300,4520,KM231G・KM231W3ZG,KM231G_B.png,,
6,PZKF112E,サーモスタットカートリッジ,9500,9980,KM231G・KM231W3ZG,KM231G_B.png,,
7,ZK3T230A,キャップ,廃番,2380,KM231G・KM231W3ZG,KM231G_B.png,,
8,ZKF85T231G,目盛設定ハンドルセット,廃番,8760,KM231G・KM231W3ZG,KM231G_B.png,,
9,ZK3A231,キャップ,910,1010,KM231G・KM231W3ZG,KM231G_B.png,,
10,Z46760,固定ナット,3530,3890,KM231G・KM231W3ZG,KM231G_B.png,,
11,PZ359,計量カートリッジ,8400,10400,KM231G・KM231W3ZG,KM231G_B.png,,
12,ZK118A292,パッキン,140,300,KM231G・KM231W3ZG,KM231G_B.png,,
13,ZK222-15,吐水口,10300,11400,KM231G・KM231W3ZG,KM231G_B.png,,
14,ZK66F,吐水口先端部一式,廃番,1020,KM231G・KM231W3ZG,KM231G_B.png,,
15,Z42196,OリングA14,80,180,KM231G・KM231W3ZG,KM231G_B.png,,
16,Z654013,OリングP22,100,200,KM231G・KM231W3ZG,KM231G_B.png,,
17,Z49616,棒先トラス小ねじ,130,150,KM231G・KM231W3ZG,KM231G_B.png,,
18,Z47014,止水弁ユニット,6820,7510,KM231G・KM231W3ZG,KM231G_B.png,,
19,Z316,ソケットセット,廃番,19100,KM231G・KM231W3ZG,KM231G_B.png,,
20,PZKF79-15,ソケット部接続パッキン(2ヶ入),170,180,KM231G・KM231W3ZG,KM231G_B.png,,
21,PZ573,逆止弁,740,820,KM231G・KM231W3ZG,KM231G_B.png,,
22,ZKF59A,ストレーナ,2220,2340,KM231G・KM231W3ZG,KM231G_B.png,,
23,ZKF60E,流量調節止水弁,1210,1340,KM231G・KM231W3ZG,KM231G_B.png,,
24,ZKF1A,送り座,廃番,1100,KM231G・KM231W3ZG,KM231G_B.png,,
,寒冷地用(KM231W3ZG),,,,KM231G・KM231W3ZG,KM231G_B.png,,
25,Z316W,ソケットセット,廃番,23300,KM231G・KM231W3ZG,KM231G_B.png,,
26,Z89,流量調節止水弁,890,980,KM231G・KM231W3ZG,KM231G_B.png,,
27,Z91,逆止解除ボタンセット,650,720,KM231G・KM231W3ZG,KM231G_B.png,,
1,ZK1T292G,温調ハンドルセット,27800,30600,KM292G・KM292RG,KM292G_B.png,,
2,ZK3T292,キャップ,2320,2560,KM292G・KM292RG,KM292G_B.png,,
3,Z42198,丸小ねじ,80,90,KM292G・KM292RG,KM292G_B.png,,
4,Z46142,温調カラー,1830,2020,KM292G・KM292RG,KM292G_B.png,,
5,Z370CF,カバーフランジセット,7150,7870,KM292G・KM292RG,KM292G_B.png,,
6,ZKF111G,温調ボンネットユニット,10300,11400,KM292G・KM292RG,KM292G_B.png,,
7,ZKF112B,サーモスタットカートリッジ,9650,10700,KM292G・KM292RG,KM292G_B.png,,
8,ZKF85A292G,目盛設定ハンドルセット,25300,27900,KM292G・KM292RG,KM292G_B.png,,
9,ZK3A292,キャップ,2320,廃番,KM292G・KM292RG,KM292G_B.png,,
10,Z371CF,カバーフランジセット,10200,11300,KM292G・KM292RG,KM292G_B.png,,
11,Z357L,ハンドル軸受セット,3170,3490,KM292G・KM292RG,KM292G_B.png,,
12,Z357R,ハンドル軸受セット,3170,3490,KM292G・KM292RG,KM292G_B.png,,
13,PZ359,計量カートリッジ,8400,10400,KM292G・KM292RG,KM292G_B.png,,
14,ZK118A292,パッキン,140,300,KM292G・KM292RG,KM292G_B.png,,
15,Z360,吐水口,廃番,42800,KM292G・KM292RG,KM292G_B.png,,
16,ZK66H,吐水口先端部一式,620,690,KM292G・KM292RG,KM292G_B.png,,
17,Z360FL,吐水口部カバーフランジセット,9860,10900,KM292G・KM292RG,KM292G_B.png,,
18,Z360FS,締付フランジセット,2970,3270,KM292G・KM292RG,KM292G_B.png,,
19,Z373,プレート,廃番,3220,KM292G・KM292RG,KM292G_B.png,,
20,Z372,フタセット,26400,26400,KM292G・KM292RG,KM292G_B.png,,
21,ZKF60E,流量調節止水弁,1210,1340,KM292G・KM292RG,KM292G_B.png,,
22,Z369,ストレーナ付逆止弁セット,7440,8190,KM292G・KM292RG,KM292G_B.png,,
23,Z44124,止水弁ユニット,9540,10500,KM292G・KM292RG,KM292G_B.png,,
24,Z370F,締付フランジセット,3270,3600,KM292G・KM292RG,KM292G_B.png,,
25,Z371F,締付フランジセット,4270,4700,KM292G・KM292RG,KM292G_B.png,,
1,ZK1T620,温調ハンドルセット,2510,2510,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
2,ZK3T640,キャップ,320,360,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
3,Z43930,丸小ねじ,100,110,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
4,Z43317,温調カラー,1450,1600,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
5,Z46778,温調ボンネットユニット,廃番,4600,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
6,PZKF112A,サーモスタットカートリッジ,7400,7770,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
7,Z44838,ふた,1030,1140,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
8,Z46281,キャップ,440,490,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
9,ZKF85T650,レバーハンドルユニット,廃番,1560,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
10,ZK3F630,キャップ,290,320,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
11,Z46760,固定ナット,3530,3890,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
12,PZ359,計量カートリッジ,8400,10400,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
13,ZK118A292,パッキン,140,300,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
14,Z423-15,吐水口,廃番,10400,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
15,ZK66K2,吐水口先端部一式,廃番,1600,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
16,Z49616,棒先トラス小ねじ,130,150,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
17,Z43901,止水弁ユニット,6690,7360,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
18,Z421,ソケットセット,10800,11900,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
19,ZKF60N2,流量調節止水弁,850,940,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
19,PZKF79-15,ソケット部接続パッキン(2ヶ入),170,180,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
20,ZKF59L,ソケット部ストレーナ,1080,1140,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
21,ZKF1,送り座,510,540,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
,寒冷地用(KM650Z・KM650ZC4),,,,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
22,Z421W,ソケットセット,12600,13900,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
23,Z89N,流量調節止水弁,890,940,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
24,Z403,水抜きスピンドル,440,490,KM650(Z)・KM650C4(Z),KM650(Z)_B.png,,
1,ZK1W690,止水ハンドルセット(水側),1350,1350,KM690,KM690_B.png,,
2,ZK3W690,キャップ,280,300,KM690,KM690_B.png,,
3,Z42198,丸小ねじ,80,90,KM690,KM690_B.png,,
4,ZK1W690R,止水ハンドルセット(湯側),廃番,1230,KM690,KM690_B.png,,
5,ZKM112AC,ハンドル部カバーフランジセット,2570,廃番,KM690,KM690_B.png,,
6,ZK160KA,スピンドルこまセット,5460,5740,KM690,KM690_B.png,,
7,ZKM112FS,締付フランジセット,1440,1520,KM690,KM690_B.png,,
8,Z433P,吐水口,廃番,14400,KM690,KM690_B.png,,
9,Z44341,丸皿小ねじ,70,80,KM690,KM690_B.png,,
10,Z433FL,吐水口部カバーフランジセット,廃番,8450,KM690,KM690_B.png,,
11,ZKM111FS,吐水口部フランジセット,1000,1100,KM690,KM690_B.png,,
12,ZKM111UN,ユニオンニップルナット,1850,2040,KM690,KM690_B.png,,
※,ユニオン仕様と銅管仕様では本体が異なります。,,,,KM690,KM690_B.png,,
,ZKM111UN（ユニオンニップルナット)は、銅管仕様の本体には接続できません。,,,,KM690,KM690_B.png,,
番号,品番,品名,希望小売価格,,KM690,KM690_B.png,,
1,PZK1ED-2,EDハンドルセット,940,990,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
2,ZK3ED,青キャップ,140,150,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
3,ZK3EDR,赤キャップ,140,160,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
4,ZK3A-16,丸小ねじ,100,110,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
5,PZK127,水栓上部パッキンセット,180,190,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
6,PZK75-13MN,スピンドルセット,460,490,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
7,PZK4E-15,こま,250,270,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
8,Z249F,吐水レバー,860,950,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
9,Z250,切替ボンネットセット,2510,2640,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
10,PZ42,パッキンセット,240,260,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
11,ZK121-13,Xパッキン,100,110,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
12,ZKF66JY,シャワーエルボ,2120,2340,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
13,ZKF80,シャワーホース接続パッキン,70,80,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
14,Z44073,シートパッキン,190,210,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
15,Z003743,シャワーハンガープレート,1510,2980,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
16,ZK12F,シャワーハンガーセット,1350,1420,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
17,Z283,締付ナットセット,480,530,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
18,PZK105,立水栓菊座ナットセット,370,390,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
19,PZKF43,立形逆止弁,3050,3360,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
20,PZK126,アングル接続パッキン,250,270,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
21,ZKF220,洗髪シャワーセット,6340,6660,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
22,ZKF206,シャワーヘッド,3880,4080,KF12F2-1(Z)・KF12F2-1(Z)B・KF12F2-1(Z)BGS,KF12F2-1(Z)_B.png,,
